SampleID	Abiotrophia	Acetobacterium	Acidaminococcus	Acidovorax	Acinetobacter	Actinomyces	Akkermansia	Alistipes	Allisonella	Anaerofilum	Anaerofustis	Anaeroplasma	Anaerorhabdus	Anaerostipes	Anaerotruncus	Anaerovorax	Anoxybacillus	Arcobacter	Atopobium	Bacillus	Bacteroides	Barnesiella	Bifidobacterium	Bilophila	Blautia	Brachybacterium	Brachyspira	Bradyrhizobium	Brevibacillus	Butyricicoccus	Butyricimonas	Butyrivibrio	Campylobacter	Catenibacterium	Cellulosilyticum	Cetobacterium	Chlorophyta	Chryseobacterium	Cloacibacillus	Clostridium IV	Clostridium XI	Clostridium XVIII	Clostridium XlVa	Clostridium XlVb	Clostridium sensu stricto	Collinsella	Comamonas	Coprobacillus	Coprococcus	Coraliomargarita	Coriobacterium	Corynebacterium	Desulfovibrio	Dialister	Dolosigranulum	Dorea	Dysgonomonas	Eggerthella	Eikenella	Elusimicrobium	Enterobacter	Enterococcus	Enterorhabdus	Erysipelotrichaceae_incertae_sedis	Escherichia/Shigella	Eubacterium	Faecalibacterium	Flavobacterium	Flavonifractor	Fusobacterium	Gardnerella	Gemella	Gordonibacter	Granulicatella	Haemophilus	Holdemania	Howardella	Hydrogenoanaerobacterium	Klebsiella	Kytococcus	Lachnospiracea_incertae_sedis	Lactobacillus	Lactococcus	Lactonifactor	Leuconostoc	Megamonas	Megasphaera	Mitsuokella	Mogibacterium	Moraxella	Murdochiella	Neisseria	Odoribacter	Olsenella	Oribacterium	Oscillibacter	Oxalobacter	Parabacteroides	Paraprevotella	Parasporobacterium	Parasutterella	Parvimonas	Pediococcus	Pelospora	Peptococcus	Peptoniphilus	Phascolarctobacterium	Porphyromonas	Prevotella	Propionibacterium	Proteus	Pseudoflavonifractor	Pseudomonas	Pyramidobacter	Ralstonia	Roseburia	Rothia	Ruminococcus	Slackia	Solobacterium	Sporobacter	Staphylococcus	Streptococcus	Streptophyta	Subdoligranulum	Succinatimonas	Sutterella	TM7_genera_incertae_sedis	Turicibacter	Varibaculum	Veillonella	Victivallis	Weissella	Zymophilus	unclassified_Acidaminococcaceae	unclassified_Actinobacteria	unclassified_Actinomycetales	unclassified_Alphaproteobacteria	unclassified_Bacteria	unclassified_Bacteroidales	unclassified_Bacteroidetes	unclassified_Burkholderiales	unclassified_Clostridia	unclassified_Clostridiaceae 1	unclassified_Clostridiales	unclassified_Clostridiales_Incertae Sedis XIII	unclassified_Coriobacteriaceae	unclassified_Deltaproteobacteria	unclassified_Desulfovibrionaceae	unclassified_Enterobacteriaceae	unclassified_Erysipelotrichaceae	unclassified_Firmicutes	unclassified_Flavobacteriales	unclassified_Fusobacteriaceae	unclassified_Lachnospiraceae	unclassified_Micrococcaceae	unclassified_Opitutae	unclassified_Pasteurellaceae	unclassified_Peptococcaceae 1	unclassified_Porphyromonadaceae	unclassified_Prevotellaceae	unclassified_Proteobacteria	unclassified_Rhizobiales	unclassified_Ruminococcaceae	unclassified_Sphingomonadaceae	unclassified_Succinivibrionaceae	unclassified_Sutterellaceae
69-028-2022	0	0	0	0	0	0	2	4524	0	0	0	0	0	0	3	0	0	0	0	0	2386	0	0	5	116	0	0	0	0	38	42	0	0	0	0	0	0	0	0	73	40	0	12	10	35	21	0	0	33	0	0	0	0	7	0	14	0	0	0	0	0	0	0	38	0	0	1216	0	26	0	0	0	0	0	0	2	0	0	0	0	410	0	0	0	0	0	0	0	3	0	0	0	31	0	0	1743	22	74	78	2	213	0	0	0	0	0	14	0	3	0	0	5	0	0	0	344	0	92	0	0	0	0	2	5	0	0	0	0	21	0	0	0	0	0	0	0	0	0	1466	227	0	0	0	0	4162	3	9	0	0	0	16	29	0	0	991	0	0	0	0	0	0	0	0	2622	0	0	0
69-028-2023	0	0	0	0	0	1	0	1900	0	1	0	0	0	0	5	6	0	0	0	0	4978	0	0	4	471	0	0	0	0	19	50	0	0	0	0	0	0	0	4	193	15	0	15	19	16	19	0	0	204	0	0	3	0	35	1	63	0	1	0	0	0	0	0	206	3	0	1864	0	5	1	0	0	0	0	2	1	6	0	2	0	1789	1	0	0	0	0	0	0	16	0	0	0	99	0	0	618	13	1688	119	1	342	0	0	0	0	0	79	1	0	2	0	6	0	0	0	90	0	222	0	0	0	0	2	2	0	0	0	0	15	0	1	0	0	0	0	0	0	1	868	117	0	0	8	0	1616	2	8	0	1	0	40	21	0	0	2029	0	0	0	0	0	0	0	0	1302	0	0	0
69-028-2025	0	0	0	0	0	0	3	3247	0	0	0	0	0	0	3	12	0	0	0	0	5789	0	0	2	184	0	0	0	0	18	47	0	0	0	0	0	0	0	2	312	30	0	14	15	17	17	0	0	214	0	0	0	1	53	0	52	0	2	0	0	0	0	0	106	0	0	1395	0	9	0	0	0	0	0	2	0	2	0	0	0	1551	0	1	0	0	0	0	0	11	0	0	0	111	0	0	604	23	284	323	1	411	0	0	0	0	0	35	0	0	0	0	8	0	0	0	109	0	296	0	0	0	0	2	2	0	0	2	0	4	0	3	0	0	0	0	0	0	0	910	319	0	0	1	0	1809	1	7	0	0	0	10	40	0	0	1536	0	0	0	0	0	0	0	0	1264	0	0	0
69-028-4013	0	0	0	0	0	1	1	2408	0	0	0	0	0	0	2	11	0	0	0	0	7258	0	0	0	96	0	0	0	0	24	35	0	0	0	0	0	0	0	0	52	45	0	11	16	18	5	0	0	120	0	0	2	0	20	0	37	0	0	0	0	0	0	0	88	2	96	1029	0	8	0	0	0	0	1	0	0	1	0	0	0	1068	0	0	0	0	0	0	0	2	0	0	0	96	0	0	467	10	383	210	0	142	0	0	0	0	0	39	2	0	0	0	12	0	0	0	427	0	282	0	0	0	0	3	0	0	0	0	0	4	0	1	0	0	0	0	0	0	0	515	287	1	0	4	0	3344	0	1	0	0	0	7	27	0	0	1636	0	0	0	0	0	0	0	0	872	0	0	0
69-028-4015	0	0	0	0	0	0	8	3865	0	0	0	0	0	0	4	2	0	0	0	0	1335	0	0	8	159	0	0	0	0	73	28	0	0	0	0	0	0	0	26	8	0	0	10	12	18	18	0	0	68	0	0	0	2	16	0	44	0	4	0	0	6	0	0	95	0	75	2320	0	18	0	0	0	2	0	0	2	2	0	0	0	822	0	0	0	0	0	0	0	4	0	0	0	24	0	0	1094	18	220	99	0	290	0	0	0	0	0	62	0	10	0	0	12	0	0	0	87	2	75	0	0	0	0	0	4	0	0	0	0	2	0	4	0	0	0	0	0	0	0	947	439	0	0	0	0	6166	2	10	0	0	0	6	135	0	0	840	0	0	0	0	0	0	0	0	1626	0	0	0
69-028-6021	0	0	0	0	0	0	0	3567	0	0	0	0	0	0	6	1	0	0	0	0	5716	0	0	1	160	0	0	0	0	27	47	0	0	0	0	0	0	0	0	57	5	1	25	22	7	12	0	0	95	0	0	0	0	35	0	55	0	0	0	0	0	1	0	144	0	57	1649	0	14	0	0	0	0	0	0	3	4	0	0	0	1017	1	0	0	0	0	0	0	11	0	0	0	89	0	0	738	31	389	239	1	294	0	0	0	0	0	57	0	0	0	0	2	0	0	0	139	0	101	0	0	0	0	0	0	0	0	0	0	8	0	16	0	0	0	0	0	0	0	760	308	0	0	1	0	1789	3	7	0	0	0	20	29	0	0	1465	0	0	0	0	0	0	0	0	1996	0	0	0
69-031-01	0	0	0	0	0	18	6	10	0	0	0	0	0	0	0	0	0	0	1	0	815	0	27	0	844	0	0	0	0	482	0	0	0	0	0	0	0	0	0	0	23	0	13	2	0	724	0	0	57	0	0	0	0	0	0	194	0	12	0	0	0	0	0	0	0	2	2731	0	1	0	0	8	221	0	11	0	0	0	0	0	2330	0	3	0	0	0	50	0	7	0	0	0	1	0	0	6	0	56	0	0	1	0	0	0	0	0	1	1	9564	0	0	0	0	0	0	246	0	84	0	2	0	0	38	4	0	0	0	4	0	0	1	0	0	0	0	0	0	0	974	0	0	0	0	0	6	1	0	0	0	0	393	450	0	0	728	0	0	0	0	0	0	0	0	72	0	0	0
69-031-02	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	4	0	0	1	0	1824	0	1	0	258	0	0	0	0	68	0	0	0	0	0	0	0	0	0	3	48	2	6	4	8	209	0	0	49	0	0	0	0	536	0	73	0	0	0	0	0	0	0	0	2	1	3574	0	1	0	0	0	65	0	6	1	0	0	0	0	1209	0	2	0	0	0	13	0	0	0	0	0	19	0	0	27	0	110	0	0	0	0	0	0	0	0	1	0	10928	0	0	0	0	0	0	96	0	174	0	0	0	0	5	3	0	0	0	0	2	0	0	0	0	0	0	0	0	0	275	0	0	0	0	0	24	3	4	0	0	0	111	164	0	0	565	0	0	0	0	0	0	0	0	734	0	0	0
69-031-04	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	2	0	0	0	0	1498	0	0	0	274	0	0	0	0	35	0	0	0	0	0	0	0	0	0	1	14	2	1	5	0	10	0	0	53	0	0	0	0	58	0	62	0	1	0	0	0	0	0	0	9	0	834	0	0	0	0	0	28	1	17	0	0	0	0	0	659	3	2	0	0	0	2	0	0	0	0	0	20	0	0	20	0	57	0	0	1	0	0	0	0	0	1	0	16468	0	0	0	0	0	0	143	0	238	0	0	0	0	16	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	102	0	0	0	0	0	36	1	1	0	0	0	125	43	0	0	340	0	0	0	0	0	0	0	0	23	0	0	0
69-031-05	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	3	0	0	0	0	1857	59	5	29	2016	0	0	0	0	77	0	0	0	0	0	0	0	0	0	1	1719	398	57	22	31	0	0	0	126	0	0	0	0	97	0	428	0	6	0	0	0	0	0	0	55	0	3660	0	14	0	0	1	0	0	2	8	0	0	0	0	4578	0	1	0	0	0	0	0	1	0	0	0	2	0	0	1	0	40	0	0	0	0	0	0	0	0	309	0	15	0	0	0	1	0	0	183	0	729	0	0	0	0	33	2	0	0	0	1	52	0	1	0	0	0	0	0	0	0	476	0	0	2	0	0	310	15	29	0	0	0	342	125	0	0	2943	0	0	0	0	0	0	0	0	332	0	0	0
69-031-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1148	0	0	0	114	0	0	0	0	12	0	0	0	0	0	0	0	0	0	3	6	0	0	0	0	12	0	0	3	0	0	0	0	54	0	24	0	0	0	0	0	0	0	0	0	0	940	0	0	0	0	0	6	0	0	0	0	0	12	0	211	33	0	0	0	0	3	0	0	0	0	0	0	0	0	21	0	51	0	0	39	0	0	0	0	0	0	0	17957	0	0	0	0	0	0	90	0	157	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	48	0	0	78	0	0	27	0	0	0	0	0	18	3	0	0	127	0	0	0	0	0	0	0	0	12	0	0	0
69-031-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	351	0	0	0	33	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	20	0	0	30	0	0	0	0	52	0	19	0	0	0	0	0	0	0	0	0	0	818	0	1	0	0	0	3	0	0	0	0	0	0	0	81	16	0	0	0	0	11	0	0	0	0	0	0	0	0	8	0	7	0	0	22	0	0	0	0	0	0	0	19500	0	0	0	0	0	0	36	0	37	0	0	0	3	8	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	34	0	0	21	0	0	11	0	0	0	0	0	11	3	0	0	80	0	0	0	0	0	0	0	0	5	0	0	0
69-031-08	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2997	0	0	0	106	0	0	0	0	15	0	0	0	0	0	0	0	0	0	1	11	0	2	0	0	34	0	0	25	0	0	3	0	131	0	37	0	0	0	0	0	0	0	0	0	0	1258	0	1	0	0	0	5	0	0	2	0	0	0	0	498	2	3	0	0	0	0	0	0	0	0	0	1	0	0	40	0	81	0	0	148	0	0	0	0	0	0	0	14629	0	0	0	0	0	0	339	1	87	0	0	0	1	7	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	47	0	0	43	0	0	18	0	2	0	0	0	20	25	0	0	513	0	0	0	0	0	0	0	0	92	0	0	1
69-031-09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	392	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	2	0	0	5	0	0	0	0	10	0	2	0	0	0	0	0	0	0	0	0	0	340	0	0	0	0	0	0	0	1	0	0	0	0	0	127	4	0	0	0	0	0	0	0	0	0	0	0	0	1	55	0	7	0	0	12	0	0	0	0	0	0	0	20101	0	0	0	0	0	0	19	0	11	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	19	0	0	6	0	1	0	0	0	2	4	0	0	56	0	0	0	0	0	0	0	0	13	0	0	0
69-031-1011	0	0	0	0	0	0	0	152	0	0	0	0	0	0	0	1	0	0	0	0	3967	0	1	0	287	0	0	0	0	28	0	0	0	0	0	0	0	0	0	0	4	1	3	0	3	20	0	0	59	0	0	0	0	178	0	58	0	1	0	0	0	0	0	0	0	0	1493	0	0	0	0	0	11	0	0	3	0	0	0	0	1207	6	0	0	0	0	1	0	0	0	0	0	103	0	0	157	0	167	0	0	0	1	0	0	0	0	0	0	11247	0	0	0	0	0	0	453	0	177	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	94	0	0	0	0	0	26	5	1	0	0	0	224	45	0	0	373	0	0	0	0	0	0	4	0	668	0	0	0
69-031-1012	0	0	0	0	0	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	799	0	1	0	221	0	0	0	0	20	0	0	0	0	0	0	0	0	0	1	0	0	9	0	0	9	0	0	30	0	0	0	0	12	0	35	0	1	0	0	0	0	0	0	1	0	1261	0	0	2	0	0	7	0	55	0	0	0	0	0	860	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	16592	0	0	0	3	0	0	164	0	426	0	0	0	0	4	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	49	0	0	0	0	0	0	0	0	0	0	0	341	10	0	0	240	0	0	0	0	0	0	0	0	29	0	0	0
69-031-1013	0	0	0	0	0	1	3	4	0	0	0	0	0	0	0	0	0	0	0	0	893	0	1	0	222	0	0	0	0	68	0	0	0	0	0	0	0	0	0	1	0	1	4	2	1	88	0	0	23	0	0	0	0	379	0	61	0	0	0	0	0	0	0	2	0	0	1388	0	1	0	0	0	25	0	20	0	0	0	0	0	790	0	0	0	0	0	6	0	0	0	0	0	1	0	0	24	0	30	0	0	0	0	0	0	0	0	3	0	15160	0	0	0	0	0	0	203	0	510	0	0	0	0	3	1	0	0	0	0	0	0	2	1	0	0	0	0	0	0	233	0	0	0	0	0	9	1	1	0	0	0	109	299	0	0	508	0	0	0	0	0	0	0	0	148	0	0	0
69-031-1014	0	0	0	0	0	1	0	39	0	0	0	0	0	0	0	2	0	0	0	0	2198	0	4	0	377	0	0	0	0	173	0	0	0	0	0	0	0	0	0	1	0	2	9	10	0	60	0	0	64	0	0	0	0	199	0	77	0	6	0	0	1	0	0	0	6	0	3962	0	0	0	0	0	135	0	16	2	0	0	0	0	1845	0	0	0	0	0	8	0	1	0	0	0	47	0	0	36	0	60	0	0	0	0	0	0	0	0	0	0	9736	0	0	0	0	0	0	256	0	214	0	0	0	0	29	3	0	0	0	1	0	0	15	0	0	0	0	0	0	0	145	0	0	0	0	0	32	3	2	0	0	0	253	114	0	0	706	0	0	0	0	0	0	0	0	376	0	0	0
69-032-02	0	0	0	0	0	2	2073	2048	0	0	0	0	0	0	5	0	0	0	0	0	2789	735	1	0	71	0	0	0	0	70	0	0	0	0	0	0	0	0	0	30	179	6	15	2	37	11	0	0	20	0	0	0	90	0	0	42	0	0	0	0	0	0	0	0	0	0	887	0	13	18	0	1	0	0	5	0	0	0	0	0	1596	0	0	0	0	0	0	0	0	0	0	0	94	0	1	209	30	759	0	0	413	0	0	0	0	0	89	0	0	0	0	1	0	0	0	202	0	140	0	0	0	0	184	10	0	0	0	0	11	0	1	0	0	0	0	0	0	0	704	0	0	0	1	0	1648	9	22	0	0	0	93	28	0	0	915	0	0	0	0	3	0	1989	0	2923	0	0	0
69-032-03	0	0	18	0	0	1	52	2490	0	0	0	0	0	0	3	1	0	0	0	0	9091	764	1	10	55	0	0	0	0	40	0	0	0	0	0	0	0	0	0	17	1216	2	6	1	71	18	0	0	16	0	0	0	253	0	0	26	0	0	0	0	0	0	0	1	27	0	1030	0	13	0	0	1	0	0	2	0	0	0	0	0	470	1	0	0	0	0	0	0	0	0	0	0	114	0	0	180	10	2057	0	0	642	0	0	0	0	0	222	1	1	0	0	0	0	0	0	133	0	123	0	0	0	0	157	0	0	0	0	2	51	0	24	0	0	0	0	0	0	0	98	0	0	0	3	0	249	5	13	0	0	0	28	4	0	0	167	0	0	0	0	5	0	183	0	1055	0	0	0
69-032-04	0	0	1	0	0	0	3473	1875	0	1	0	0	0	0	5	0	0	0	0	0	5777	396	11	53	273	0	0	0	0	73	0	0	0	0	0	0	0	0	0	63	195	2	8	4	171	41	0	0	66	0	0	0	120	0	0	225	0	4	0	0	0	0	0	2	11	0	803	0	51	0	0	0	1	0	0	2	0	0	0	0	684	19	0	0	0	0	0	0	0	0	0	0	25	0	0	166	26	970	0	0	837	0	0	0	0	0	226	0	0	0	0	6	0	0	0	97	1	196	0	0	0	0	77	0	0	0	0	0	100	0	1	0	0	0	0	0	0	0	326	0	0	0	4	0	527	13	29	0	0	0	33	11	0	0	508	0	0	0	0	2	0	135	0	2500	0	0	0
69-032-07	0	0	0	0	0	0	24	1013	0	0	0	0	0	0	0	0	0	0	0	0	9551	223	0	0	139	0	0	0	0	56	0	0	0	0	0	0	0	0	0	13	52	4	7	13	14	10	0	0	51	0	0	0	6	0	0	40	0	0	0	0	0	0	0	0	0	0	3962	0	9	0	0	0	0	0	2	0	0	0	0	0	2164	1	0	0	0	0	0	0	0	0	0	0	38	0	0	190	9	147	0	0	110	0	0	0	0	0	194	0	0	0	0	2	0	0	0	217	0	111	0	0	0	0	5	1	0	0	0	0	4	0	2	0	0	0	0	0	0	0	438	0	0	0	0	0	379	2	6	0	0	0	49	54	0	0	1001	0	0	0	0	0	0	37	0	876	0	0	0
69-032-10	0	0	1	0	0	0	15	2086	0	1	0	0	0	0	0	1	0	0	0	0	6977	625	0	3	252	0	0	0	0	31	0	0	0	0	0	0	0	0	0	24	264	2	4	1	21	46	0	0	78	0	0	0	14	0	0	78	0	0	0	0	0	0	0	0	0	0	2874	0	11	0	0	0	0	0	0	0	0	0	1	0	1164	0	1	0	0	0	0	0	0	0	0	0	36	0	0	541	16	282	0	0	284	0	0	0	0	0	119	0	0	0	0	1	0	0	0	530	0	123	0	0	0	0	3	0	0	0	1	0	15	0	0	0	0	0	0	0	0	0	785	0	0	1	1	0	1567	12	16	0	0	0	21	39	0	0	1409	0	0	0	0	0	0	142	0	707	0	0	0
69-032-1013	0	0	0	0	0	0	238	737	0	0	0	0	0	0	0	0	0	0	0	0	2942	230	0	0	486	0	0	0	0	104	0	0	0	0	0	0	0	0	0	115	505	3	48	3	37	11	0	0	117	0	0	0	0	3	0	195	0	0	0	0	0	0	0	0	3	0	1586	0	16	0	0	0	0	0	0	3	0	0	0	0	2972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	11	59	0	0	37	0	0	0	0	0	168	0	16	0	0	3	0	0	0	854	0	168	0	0	0	0	131	5	0	0	0	0	13	0	5	0	0	0	0	0	0	0	4424	0	0	0	5	0	1177	5	19	0	0	0	115	61	0	0	2261	0	0	0	0	5	0	37	0	1225	0	0	0
69-032-1014	0	0	0	0	0	0	117	1680	0	0	0	0	0	0	2	0	0	0	0	0	9711	478	0	5	163	0	0	0	0	44	0	0	0	0	0	0	0	0	0	2	145	2	47	2	30	5	0	0	117	0	0	0	5	0	0	77	0	0	0	0	0	0	0	0	0	0	2107	0	5	0	0	0	0	0	0	2	0	0	0	0	1773	0	0	0	0	0	0	0	0	0	0	0	33	0	0	173	14	432	0	0	191	0	0	0	0	0	177	0	12	0	0	0	0	0	0	240	0	98	0	0	0	0	28	2	0	0	0	0	12	0	0	0	0	0	0	0	0	0	1148	0	0	0	2	0	588	0	7	0	0	0	26	28	0	0	931	0	0	0	0	0	0	107	0	460	0	0	0
69-032-1015	0	0	5	0	0	0	47	1335	0	2	0	0	0	0	3	0	0	0	0	0	2464	542	0	1	371	0	0	0	0	160	0	0	0	0	0	0	0	0	0	14	139	4	41	3	32	87	0	0	169	0	0	0	4	4	0	93	0	0	0	0	0	0	0	0	1	0	1292	0	14	0	0	0	0	0	0	2	0	0	0	0	3458	5	1	0	0	0	0	0	0	0	0	0	14	0	0	814	10	73	0	0	41	0	0	0	0	0	239	0	0	0	0	5	0	0	0	876	0	167	0	0	0	0	24	2	0	0	0	0	23	0	8	0	0	0	0	0	0	0	1406	0	0	0	0	0	2046	3	16	0	0	0	110	94	0	0	2374	0	0	0	0	1	0	46	0	2537	0	0	0
69-032-1022	0	0	9	0	0	0	44	1495	0	1	0	0	0	0	2	3	0	0	0	0	4989	780	0	5	139	0	0	0	0	106	0	0	0	0	0	0	0	0	0	6	109	4	34	16	347	27	0	0	67	0	0	0	14	0	0	37	0	0	0	0	0	0	0	0	1	0	2010	0	22	0	0	0	0	1	0	4	0	0	0	0	2524	0	0	0	0	0	1	0	0	0	0	0	30	0	0	995	25	268	0	0	299	0	0	0	0	0	282	0	0	0	0	4	0	0	0	424	0	49	0	0	0	0	30	1	0	0	0	0	23	0	0	0	0	0	0	0	0	0	810	0	0	0	0	0	259	0	4	0	0	0	38	22	0	0	1534	0	0	0	0	1	0	111	0	3223	0	0	0
69-032-1023	0	0	0	0	0	7	65	1893	0	2	1	0	0	0	4	0	0	0	2	0	6672	422	0	0	3217	0	0	0	0	11	96	0	0	0	0	0	0	0	0	10	14	13	7	44	0	267	0	0	64	0	0	0	0	0	0	256	0	3	0	0	0	0	0	3	1	0	604	0	32	0	0	0	3	2	0	3	3	0	0	0	1863	10	4	0	0	0	0	0	0	0	0	0	263	39	0	63	0	367	1	0	4	0	0	0	0	0	1	0	1	0	0	0	18	0	0	123	1	0	10	0	0	0	42	0	0	1	66	1	4	0	5	1	0	0	0	0	0	53	2580	6	0	0	0	0	14	25	72	0	1	0	192	195	0	2	1056	0	0	0	0	7	0	1	0	415	0	0	3
69-032-1032	0	0	2	0	0	0	460	1925	0	1	0	0	0	0	1	2	0	0	0	0	4955	295	0	1	215	0	0	0	0	95	0	0	1	0	0	0	0	0	0	1	118	1	11	0	26	69	0	0	253	0	0	0	9	0	0	51	0	1	0	0	0	0	0	0	5	0	3793	0	9	0	0	0	0	0	1	2	0	0	0	0	2032	7	0	0	0	0	0	0	0	0	0	0	25	0	0	194	10	82	0	0	61	0	0	0	0	0	123	0	0	0	0	1	0	0	0	740	1	250	0	0	0	0	11	4	0	0	0	0	1	0	10	0	0	0	0	0	0	0	999	0	0	0	0	0	1156	1	1	0	0	0	63	32	0	1	1461	0	0	0	0	1	0	10	0	1648	0	0	0
69-032-1033	0	0	0	0	0	0	43	1669	0	1	0	0	0	0	0	1	0	0	0	0	8315	645	0	5	260	0	0	0	0	53	0	0	0	0	0	0	0	0	0	11	54	2	6	13	38	24	0	0	89	0	0	0	13	0	0	39	0	0	0	0	0	0	0	0	0	0	2127	0	7	0	0	0	0	0	0	4	0	0	1	0	2031	4	0	0	0	0	0	0	0	0	0	0	64	0	0	334	22	208	3	0	349	0	0	0	0	0	120	0	0	4	0	1	0	0	0	276	0	75	0	0	0	1	45	0	0	0	1	0	103	0	1	0	0	0	0	0	0	0	435	0	0	0	2	0	528	2	6	0	0	0	22	82	0	1	1335	0	0	0	0	0	0	1066	0	694	0	0	0
69-032-2012	0	0	1	0	0	0	0	765	0	0	0	0	0	0	4	0	0	0	0	0	1840	168	0	3	271	0	0	0	0	100	0	0	0	0	0	0	0	0	0	6	499	0	23	0	331	118	0	0	113	0	0	0	0	0	0	80	0	1	0	0	0	0	0	0	0	0	5184	0	15	0	0	0	0	0	0	0	0	0	1	0	1410	3	0	0	0	0	0	0	0	0	0	0	7	0	0	121	29	66	0	0	33	0	0	0	0	0	183	0	1	0	0	1	0	0	0	909	0	162	0	0	0	0	8	0	1	0	0	0	21	0	6	0	0	0	0	0	0	0	2353	0	0	0	0	0	3399	4	33	0	0	0	98	105	0	0	1501	0	0	0	0	6	0	17	0	1228	0	0	0
69-032-2013	0	0	0	0	0	0	0	962	0	6	0	0	0	0	2	0	0	0	0	0	2831	60	0	5	547	0	0	0	0	17	0	0	0	0	0	0	0	0	0	10	266	3	52	0	57	108	0	0	209	0	0	0	2	0	0	195	0	2	0	0	0	0	0	0	0	0	2417	0	32	0	0	0	2	0	0	6	0	0	0	0	2206	3	2	0	0	0	0	0	0	0	0	0	0	0	0	1249	33	116	0	0	44	0	0	0	0	0	227	0	0	0	0	0	0	0	0	670	0	292	0	0	0	0	36	8	2	0	0	0	92	0	0	0	0	0	0	0	0	0	2246	0	0	0	0	0	1136	8	113	0	0	0	138	40	0	0	2106	0	0	0	0	0	0	3	0	2669	0	0	0
69-032-2015	0	0	3	0	0	0	0	1833	0	2	0	0	0	0	0	0	0	0	0	0	2544	167	0	2	157	0	0	0	0	72	0	0	0	0	0	0	0	0	0	212	295	2	18	8	39	47	0	0	127	0	0	0	8	0	0	56	0	2	0	0	0	0	0	2	2	0	3587	0	21	0	0	0	0	0	0	0	0	0	0	0	1674	0	0	0	0	0	0	0	0	0	0	0	14	0	3	380	2	56	0	0	43	0	0	0	0	0	157	0	5	0	0	10	0	0	0	313	0	111	0	0	0	0	10	0	2	0	2	0	19	0	2	0	0	0	0	0	0	0	2165	0	0	0	0	0	2528	2	13	0	0	0	22	26	0	0	2584	0	0	0	0	5	0	0	0	1879	0	0	0
69-032-5011	0	0	16	0	0	1	0	339	0	6	0	0	0	0	2	1	0	0	0	0	3945	63	0	10	403	0	0	0	0	117	0	0	0	1	0	0	0	0	0	6	615	1	31	3	133	214	0	0	217	0	0	0	17	0	0	130	0	1	0	0	0	0	0	0	0	0	1315	0	30	0	0	0	1	1	0	3	0	0	0	0	2081	2	0	0	0	0	0	0	0	0	0	0	2	0	0	783	42	82	0	0	128	0	0	0	0	0	918	0	1	0	0	5	0	0	0	1066	0	383	0	0	0	0	223	5	0	0	0	0	23	0	5	0	0	0	0	0	0	0	1049	0	0	0	2	0	1047	8	28	0	0	0	72	112	0	0	2228	0	0	0	0	0	0	88	0	3222	0	0	0
69-034-01	0	0	0	0	0	0	0	821	0	0	0	0	0	0	1	7	0	0	0	0	8770	185	0	10	1010	0	0	0	0	16	24	0	0	0	0	0	0	0	0	0	0	254	31	46	43	15	0	0	69	0	0	0	0	0	0	115	0	13	0	0	0	0	0	15	0	0	1064	0	18	0	0	0	0	0	0	3	0	0	0	0	2900	0	0	0	0	0	0	0	0	0	0	0	142	0	0	88	0	822	0	0	3	0	0	0	0	0	125	0	0	0	0	0	0	0	0	340	0	603	0	0	0	0	4	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	827	0	1	512	0	0	12	9	6	0	0	0	228	61	0	0	909	0	0	0	0	57	0	0	0	1043	0	0	0
69-034-02	0	0	0	0	0	0	0	589	0	0	0	0	0	0	7	14	0	0	0	0	12456	0	0	0	1046	0	0	0	0	4	7	0	0	0	0	0	0	0	0	26	1	52	285	27	0	371	0	0	104	0	0	0	0	0	0	93	0	139	0	0	0	0	0	86	0	0	2117	0	42	0	0	0	0	0	0	0	0	0	1	0	1823	0	0	0	0	0	0	0	0	0	1	0	66	0	0	132	0	732	0	0	0	0	0	0	0	0	52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	0	0	6	5	42	0	0	0	2	36	0	0	797	0	0	0	0	0	0	0	0	41	0	0	0
