"","KitID","SampleID","Date","Barcodes","SampleType"
"2097","UBMkid849127900","69-016-1014","6/30/14","NA0008898547","Skin"
"2098","UBMkid849129284","69-089-02","10/14/16","NA0011470360","Skin"
"2099","UBMkid849819711","69-066-06","3/28/18","NA0014723359","Skin"
"2100","UBMkid850105490","69-069-6032","5/2/16","NA0010622569","Mouth"
"2101","UBMkid850105630","69-052-07","1/12/16","NA0008362531","Mouth"
"2102","UBMkid850129074","69-122-1013","4/8/16","NA0011470406","Skin"
"2103","UBMkid850129798","69-103-05","9/7/16","NA0008949716","Skin"
"2104","UBMkid851105260","70-1015-10","7/18/16","NA0010622540","Mouth"
"2105","UBMkid851105741","69-077-04","10/21/15","NA0008332901","Mouth"
"2106","UBMkid851127737","69-023-12","12/2/16","NA0008943462","Mouth"
"2107","UBMkid851128894","69-053-8012","4/13/16","NA0011470400","Skin"
"2108","UBMkid851129806","69-112-04","8/19/16","NA0008949701","Skin"
"2109","UBMkid852127637","69-001-7031","5/5/16","NA0008933413","Mouth"
"2110","UBMkid852127691","69-123-6012","4/25/16","NA0008933439","Mouth"
"2111","UBMkid852127724","69-035-12","5/24/16","NA0008943450","Mouth"
"2112","UBMkid852127924","70-1001-08","4/18/14","NA0010630071","Skin"
"2113","UBMkid853127542","69-107-6026","4/14/16","NA0008933577","Mouth"
"2114","UBMkid853128855","69-043-8025","4/25/16","NA0008949682","Skin"
"2115","UBMkid853129062","69-069-6034","2/16/16","NA0008949700","Skin"
"2116","UBMkid854105788","69-055-2012","11/9/15","NA0008362529","Mouth"
"2117","UBMkid855127528","69-026-1025","3/4/16","NA0008943444","Mouth"
"2118","UBMkid855128880","69-122-1014","4/22/16","NA0011470384","Skin"
"2119","UBMkid856127574","69-120-03","5/6/16","NA0010623015","Mouth"
"2120","UBMkid856128819","69-111-6053","3/8/17","NA0008898388","Skin"
"2121","UBMkid856128846","69-045-08","2/4/16","NA0011470409","Skin"
"2122","UBMkid856129101","69-104-6024","2/23/16","NA0008949691","Skin"
"2123","UBMkid856129162","69-107-6031","8/29/16","NA0008948907","Skin"
"2124","UBMkid856129174","69-053-6032","11/15/16","NA0011470358","Skin"
"2125","UBMkid857129723","69-090-1023","8/31/16","NA0008949687","Skin"
"2126","UBMkid858105366","69-103-05","9/7/16","NA0010622525","Mouth"
"2127","UBMkid858128133","69-032-08","9/23/15","NA0008899164","Skin"
"2128","UBMkid858128576","69-001-7049","2/24/17","NA0008898397","Skin"
"2129","UBMkid859127975","70-1005-07","5/21/14","NA0008948364","Skin"
"2130","UBMkid859129660","69-057-09","10/27/16","NA0008949715","Skin"
"2131","UBMkid859129708","69-073-09","8/23/16","NA0008948949","Skin"
"2132","UBMkid860128198","69-001-6044","11/3/15","NA0008942157","Skin"
"2133","UBMkid860129051","69-001-7029","4/21/16","NA0011470427","Skin"
"2134","UBMkid860129111","69-107-6026","4/14/16","NA0011470392","Skin"
"2135","UBMkid861105044","69-087-01","4/8/15","NA0008353001","Mouth"
"2136","UBMkid861105075","69-098-01","6/18/15","NA0008352970","Mouth"
"2137","UBMkid862129126","69-095-05","2/19/16","NA0011470424","Skin"
"2138","UBMkid862129392","69-087-05","9/13/16","NA0008948939","Skin"
"2139","UBMkid863104746","69-052-05","6/30/15","NA0008362373","Mouth"
"2140","UBMkid863105625","69-053-2025","10/27/15","NA0008362525","Mouth"
"2141","UBMkid863128687","70-1005-6052","3/20/17","NA0008898390","Skin"
"2142","UBMkid864104691","69-069-1011","2/12/15","NA0008362384","Mouth"
"2143","UBMkid864105252","69-073-10","12/1/16","NA0011531082","Mouth"
"2144","UBMkid864127685","69-064-09","7/14/16","NA0008943459","Mouth"
"2145","UBMkid864819567","69-001","12/9/14","NA0014723383","Skin"
"2146","UBMkid865104930","69-028-6012","4/9/15","NA0008352966","Mouth"
"2147","UBMkid865128779","69-123-6042","1/17/17","NA0008898624","Skin"
"2148","UBMkid865128946","69-085-04","2/2/16","NA0008949709","Skin"
"2149","UBMkid865129415","70-1010-6022","10/10/16","NA0011470345","Skin"
"2150","UBMkid866105497","69-076-03","10/29/15","NA0008362519","Mouth"
"2151","UBMkid866105523","69-016-1011","6/18/14","NA0008332889","Mouth"
"2152","UBMkid866105628","69-063-6033","3/30/15","NA0008352990","Mouth"
"2153","UBMkid866127936","69-100-6016","10/22/15","NA0008898544","Skin"
"2154","UBMkid866128321","70-1015-6034","10/26/15","NA0011524485","Skin"
"2155","UBMkid866128729","69-053-2034","5/30/17","NA0008898414","Skin"
"2156","UBMkid866128989","69-104-6021","2/2/16","NA0008949681","Skin"
"2157","UBMkid866129264","70-1005-6033","11/7/16","NA0008948906","Skin"
"2158","UBMkid866129808","70-1010-6023","10/17/16","NA0008948921","Skin"
"2159","UBMkid867127719","70-1012-12","4/12/16","NA0008943465","Mouth"
"2160","UBMkid867128042","69-032-04","6/18/14","NA0008948365","Skin"
"2161","UBMkid867128961","69-032-1032","4/19/16","NA0011470416","Skin"
"2162","UBMkid869127980","70-1008-6034","8/1/17","NA0008948334","Skin"
"2163","UBMkid869128940","69-001-7018","2/2/16","NA0011470415","Skin"
"2164","UBMkid869129230","69-066-04","9/9/16","NA0011470354","Skin"
"2165","UBMkid870104838","69-053-2023","10/2/15","NA0008343780","Mouth"
"2166","UBMkid870105545","69-121-01","1/12/16","NA0008352985","Mouth"
"2167","UBMkid870819165","69-073-12","11/9/17","NA0014723347","Skin"
"2168","UBMkid871104721","69-074-2012","11/3/15","NA0008367002","Mouth"
"2169","UBMkid871104825","69-048-08","11/25/15","NA0008366980","Mouth"
"2170","UBMkid871105137","69-079-1015","4/3/15","NA0008352997","Mouth"
"2171","UBMkid871105714","69-065-01","10/15/14","NA0008352964","Mouth"
"2172","UBMkid871128191","69-063-6043","9/29/15","NA0008942181","Skin"
"2173","UBMkid872127904","69-035-15","6/22/17","NA0008948368","Skin"
"2174","UBMkid873129683","70-1005-6035","11/17/16","NA0008949703","Skin"
"2175","UBMkid874105193","70-1002-06","10/30/13","NA0008329005","Mouth"
"2176","UBMkid874105583","69-069-6013","8/10/15","NA0008363582","Mouth"
"2177","UBMkid874105604","69-043-1022","9/29/14","NA0008363616","Mouth"
"2178","UBMkid875128870","69-001-7020","2/16/16","NA0008949699","Skin"
"2179","UBMkid875129378","69-123-6038","9/26/16","NA0011470377","Skin"
"2180","UBMkid875129842","69-048-11","10/12/16","NA0008949686","Skin"
"2181","UBMkid876819915","69-001-7072","2/2/18","NA0014723351","Skin"
"2182","UBMkid877104867","69-079-03","11/2/15","NA0008366995","Mouth"
"2183","UBMkid877128049","69-109-5011","11/4/15","NA0008942166","Skin"
"2184","UBMkid877128835","69-053-3014","2/22/17","NA0008898407","Skin"
"2185","UBMkid877129424","69-125-02","10/28/16","NA0008948918","Skin"
"2186","UBMkid877819249","69-001","9/11/14","NA0014723365","Skin"
"2187","UBMkid877819891","69-001","12/2/14","NA0014723353","Skin"
"2188","UBMkid878127694","69-125-02","10/28/16","NA0010623016","Mouth"
"2189","UBMkid878128010","69-001-7047","1/6/17","NA0008898565","Skin"
"2190","UBMkid878129001","69-069-6033","2/8/16","NA0011470408","Skin"
"2191","UBMkid879105265","69-001-7038","6/20/16","NA0011531062","Mouth"
"2192","UBMkid879105567","69-064-6021","6/18/15","NA0008363574","Mouth"
"2193","UBMkid879105781","69-037-1033","3/2/15","NA0008363572","Mouth"
"2194","UBMkid879127609","69-100-6035","10/6/16","NA0008933424","Mouth"
"2195","UBMkid880127903","70-1008-6031","7/11/17","NA0008948339","Skin"
"2196","UBMkid880128982","69-077-06","4/8/16","NA0008898289","Skin"
"2197","UBMkid880129409","69-100-6032","9/19/16","NA0011470347","Skin"
"2198","UBMkid880129834","69-107-6034","9/19/16","NA0008949718","Skin"
"2199","UBMkid881128966","69-104-6022","2/9/16","NA0011470403","Skin"
"2200","UBMkid882105035","70-1008-06","5/7/14","NA0008329008","Mouth"
"2201","UBMkid882105316","69-112-04","8/19/16","NA0010622556","Mouth"
"2202","UBMkid882128024","69-091-08","10/3/17","NA0008898542","Skin"
"2203","UBMkid882128179","69-031-08","9/24/15","NA0008899168","Skin"
"2204","UBMkid882129671","69-099-03","8/25/16","NA0008949685","Skin"
"2205","UBMkid883104914","69-107-6014","10/26/15","NA0008328970","Mouth"
"2206","UBMkid883105584","69-077-03","6/10/15","NA0008363587","Mouth"
"2207","UBMkid883107514","70-1010-2014","11/20/15","NA0008363614","Mouth"
"2208","UBMkid884104904","69-049-02","6/9/14","NA0008332884","Mouth"
"2209","UBMkid884105364","69-037-13","7/18/16","NA0010622528","Mouth"
"2210","UBMkid884128066","69-028-6032","9/28/15","NA0008942165","Skin"
"2211","UBMkid884128246","69-084-02","4/29/15","NA0008942161","Skin"
"2212","UBMkid884128266","69-001-6042","10/20/15","NA0008899199","Skin"
"2213","UBMkid884129676","69-114-6035","8/25/16","NA0008949717","Skin"
"2214","UBMkid885104624","69-064-6034","10/5/15","NA0008366992","Mouth"
"2215","UBMkid885105661","69-070-05","7/1/15","NA0008363600","Mouth"
"2216","UBMkid885105687","69-060-04","6/9/15","NA0008363595","Mouth"
"2217","UBMkid885128588","69-123-6053","3/29/17","NA0008898616","Skin"
"2218","UBMkid886104672","69-091-03","11/4/15","NA0008343760","Mouth"
"2219","UBMkid886105731","69-001-6027","2/23/15","NA0008363615","Mouth"
"2220","UBMkid886128735","69-121-6","4/5/17","NA0008898415","Skin"
"2221","UBMkid886129153","69-122-03","11/18/16","NA0011470336","Skin"
"2222","UBMkid886819522","69-001-7069","1/12/18","NA0014723354","Skin"
"2223","UBMkid887105138","69-084-01","3/25/15","NA0008352993","Mouth"
"2224","UBMkid887127810","69-045-02","5/23/14","NA0008948555","Skin"
"2225","UBMkid887127946","69-053-8025","8/10/17","NA0008948360","Skin"
"2226","UBMkid888105552","69-001-4012","9/15/14","NA0008363602","Mouth"
"2227","UBMkid888129009","69-111-6025","2/12/16","NA0011470396","Skin"
"2228","UBMkid888129745","70-1001-2031","10/26/16","NA0008949710","Skin"
"2229","UBMkid889104740","69-074-2013","11/6/15","NA0008367008","Mouth"
"2230","UBMkid889104988","69-023-6026","4/27/15","NA0008353006","Mouth"
"2231","UBMkid889105243","69-107-6031","8/29/16","NA0011531064","Mouth"
"2232","UBMkid889127611","69-058-10","10/27/16","NA0008933449","Mouth"
"2233","UBMkid889128815","69-001-7055","5/24/17","NA0008898595","Skin"
"2234","UBMkid889129739","69-027-12","9/7/16","NA0008948909","Skin"
"2235","UBMkid890105288","69-026-2053","12/6/16","NA0010622534","Mouth"
"2236","UBMkid890105566","70-1015-6016","5/6/15","NA0008363586","Mouth"
"2237","UBMkid890107359","69-069-1025","6/24/15","NA0008363601","Mouth"
"2238","UBMkid890107472","70-1004-13","11/18/15","NA0008363590","Mouth"
"2239","UBMkid890107486","69-037-1032","2/26/15","NA0008363597","Mouth"
"2240","UBMkid890127828","69-068-10","6/21/17","NA0008898532","Skin"
"2241","UBMkid890128213","69-037-1025","8/26/14","NA0008942185","Skin"
"2242","UBMkid890128741","70-1010-6036","2/22/17","NA0008898422","Skin"
"2243","UBMkid890129373","69-100-6031","9/12/16","NA0008949705","Skin"
"2244","UBMkid891105089","69-123-3013","3/21/16","NA0008352971","Mouth"
"2245","UBMkid891105768","69-027-06","1/6/15","NA0008363585","Mouth"
"2246","UBMkid891127445","69-100-6032","9/19/16","NA0008933410","Mouth"
"2247","UBMkid891127540","70-1005-6014","5/10/16","NA0008933437","Mouth"
"2248","UBMkid891127729","69-090-1034","12/1/16","NA0008943466","Mouth"
"2249","UBMkid891128833","69-123-6043","1/23/17","NA0008898585","Skin"
"2250","UBMkid891819435","69-127-03","2/26/18","NA0014723364","Skin"
"2251","UBMkid892105174","69-078-04","1/13/16","NA0008353003","Mouth"
"2252","UBMkid892105686","69-001-6038","6/5/15","NA0008332651","Mouth"
"2253","UBMkid892127466","69-114-6025","4/7/16","NA0008944124","Mouth"
"2254","UBMkid893128062","69-114-6014","11/9/15","NA0011524499","Skin"
"2255","UBMkid894105371","69-069-6034","2/16/16","NA0011531080","Mouth"
"2256","UBMkid894127767","69-001-7058","6/14/17","NA0008898569","Skin"
"2257","UBMkid895128568","69-001-7052","3/22/17","NA0008898590","Skin"
"2258","UBMkid895128932","69-107-6022","2/9/16","NA0008949707","Skin"
"2259","UBMkid896107394","70-1008-2024","11/20/15","NA0008363591","Mouth"
"2260","UBMkid896128332","69-026-2035","11/6/15","NA0008942175","Skin"
"2261","UBMkid897107523","69-069-1024","6/10/15","NA0008363577","Mouth"
"2262","UBMkid897127773","70-1001-06","10/21/13","NA0011525139","Skin"
"2263","UBMkid897128564","69-113-05","1/13/17","NA0008898581","Skin"
"2264","UBMkid898104634","70-1015-2012","10/3/14","NA0008367013","Mouth"
"2265","UBMkid898104798","69-063-1015","10/13/14","NA0008367003","Mouth"
"2266","UBMkid898129436","70-1012-14","11/15/16","NA0008948925","Skin"
"2267","UBMkid899105009","69-031-09","1/5/16","NA0008362560","Mouth"
"2268","UBMkid899105241","69-043-10","5/11/16","NA0011531075","Mouth"
"2269","UBMkid899128007","70-1008-6032","7/18/17","NA0008947953","Skin"
"2270","UBMkid899128931","69-053-6024","3/7/16","NA0011470418","Skin"
"2271","UBMkid901105403","69-026-2042","7/1/16","NA0010622531","Mouth"
"2272","UBMkid901105601","69-063-1011","9/10/14","NA0008332648","Mouth"
"2273","UBMkid901107362","69-035-11","1/21/16","NA0008332639","Mouth"
"2274","UBMkid901128152","70-1015-6033","10/19/15","NA0011524484","Skin"
"2275","UBMkid901128755","70-1008-6013","1/31/17","NA0008898609","Skin"
"2276","UBMkid901129186","69-034-12","10/18/16","NA0008947986","Skin"
"2277","UBMkid902128247","69-091-03","11/4/15","NA0011524488","Skin"
"2278","UBMkid902129285","69-090-1033","11/17/16","NA0008948934","Skin"
"2279","UBMkid902129334","69-055-06","8/31/16","NA0011470363","Skin"
"2280","UBMkid902819534","69-131-01","4/10/18","NA0014723360","Skin"
"2281","UBMkid903104773","69-035-09","7/1/15","NA0008362397","Mouth"
"2282","UBMkid903105128","70-1006-05","12/4/13","NA0008362518","Mouth"
"2283","UBMkid903105451","70-1010-6015","6/3/16","NA0011531087","Mouth"
"2284","UBMkid904104787","69-034-6011","8/6/15","NA0008362385","Mouth"
"2285","UBMkid904105211","69-121-04","10/11/16","NA0010622567","Mouth"
"2286","UBMkid904128063","69-074-6036","8/17/15","NA0011524491","Skin"
"2287","UBMkid904128236","69-001-6047","11/24/15","NA0008942158","Skin"
"2288","UBMkid904129744","69-001-7043","10/20/16","NA0008948948","Skin"
"2289","UBMkid905104915","69-111-6015","10/15/15","NA0008362561","Mouth"
"2290","UBMkid905105336","69-097-06","12/7/16","NA0010622546","Mouth"
"2291","UBMkid905128259","69-046-06","8/19/15","NA0008942174","Skin"
"2292","UBMkid905128828","69-129-01","5/18/17","NA0008898622","Skin"
"2293","UBMkid905129300","69-123-6033","9/9/16","NA0008948952","Skin"
"2294","UBMkid906105440","70-1001-15","5/9/16","NA0011531047","Mouth"
"2295","UBMkid906127521","69-111-6024","2/9/16","NA0008933422","Mouth"
"2296","UBMkid907104876","69-063-6027","3/2/15","NA0008362381","Mouth"
"2297","UBMkid907128260","69-028-6031","9/21/15","NA0011524464","Skin"
"2298","UBMkid907128603","69-023-13","1/26/17","NA0008898592","Skin"
"2299","UBMkid907129335","69-053-6031","11/8/16","NA0008948945","Skin"
"2300","UBMkid908104730","69-085-02","8/6/15","NA0008362372","Mouth"
"2301","UBMkid908105633","69-037-08","6/19/15","NA0008332628","Mouth"
"2302","UBMkid908107317","69-085-01","3/24/15","NA0008332640","Mouth"
"2303","UBMkid908819636","69-001","12/2/14","NA0014723376","Skin"
"2304","UBMkid909104806","69-001-1025","7/21/15","NA0008362409","Mouth"
"2305","UBMkid909104851","69-100-01","8/27/15","NA0008343795","Mouth"
"2306","UBMkid909105377","69-010-QV8","10/5/16","NA0010622526","Mouth"
"2307","UBMkid909105439","70-1010-6014","5/31/16","NA0010622565","Mouth"
"2308","UBMkid909105746","70-1004-14","2/8/16","NA0008363584","Mouth"
"2309","UBMkid909107327","69-053-04","4/15/15","NA0008332623","Mouth"
"2310","UBMkid909129818","69-095-06","10/21/16","NA0008949683","Skin"
"2311","UBMkid909819186","69-130-03","3/28/18","NA0014723391","Skin"
"2312","UBMkid909819528","69-109-7019","9/30/16","NA0014723352","Skin"
"2313","UBMkid910105050","69-021-4012","6/27/14","NA0008362538","Mouth"
"2314","UBMkid910127997","69-026-2055","1/5/17","NA0008898535","Skin"
"2315","UBMkid911107595","69-045-08","2/4/16","NA0008332636","Mouth"
"2316","UBMkid911128557","69-022-10","2/16/17","NA0008898604","Skin"
"2317","UBMkid911128757","69-110-05","1/12/17","NA0008898610","Skin"
"2318","UBMkid912105429","69-023-07","5/27/16","NA0010622555","Mouth"
"2319","UBMkid912129120","69-123-6012","4/25/16","NA0008898261","Skin"
"2320","UBMkid912129703","69-107-6035","9/22/16","NA0008948951","Skin"
"2321","UBMkid913127469","69-053-6033","11/22/16","NA0008933412","Mouth"
"2322","UBMkid913128085","70-1015-6035","10/29/15","NA0011524482","Skin"
"2323","UBMkid913129322","69-123-6036","9/16/16","NA0008948937","Skin"
"2324","UBMkid913129444","70-1010-6016","6/10/16","NA0011470364","Skin"
"2325","UBMkid914105408","69-114-6032","8/8/16","NA0011531045","Mouth"
"2326","UBMkid914128555","70-1012-15","2/17/17","NA0008898418","Skin"
"2327","UBMkid914129263","70-1001-2034","11/4/16","NA0011470337","Skin"
"2328","UBMkid915105540","70-1012-1014","4/1/15","NA0008363593","Mouth"
"2329","UBMkid915128141","69-001-E11","9/24/15","NA0008942149","Skin"
"2330","UBMkid915128738","69-048-12","1/18/17","NA0008898588","Skin"
"2331","UBMkid915129054","69-069-6036","2/26/16","NA0008949719","Skin"
"2332","UBMkid915129432","69-114-6036","9/1/16","NA0011470365","Skin"
"2333","UBMkid916127477","70-1012-14","11/15/16","NA0008943472","Mouth"
"2334","UBMkid916129127","69-122-1012","4/5/16","NA0008898257","Skin"
"2335","UBMkid917128293","69-063-6042","9/22/15","NA0008899188","Skin"
"2336","UBMkid917128712","69-107-03","1/13/17","NA0008898598","Skin"
"2337","UBMkid918104996","70-1008-1016","2/5/14","NA0008362535","Mouth"
"2338","UBMkid918128281","69-010-1015","8/27/14","NA0008942138","Skin"
"2339","UBMkid919104963","69-027-09","10/14/15","NA0008328986","Mouth"
"2340","UBMkid919104995","70-1004-1013","11/4/13","NA0008328991","Mouth"
"2341","UBMkid920105505","69-058-02","9/15/14","NA0008363594","Mouth"
"2342","UBMkid920107418","69-045-03","10/21/14","NA0008332615","Mouth"
"2343","UBMkid921128883","sa1_b","3/27/18","NA0011470395","Skin"
"2344","UBMkid921129021","69-123-6011","4/18/16","NA0008898291","Skin"
"2345","UBMkid922105303","69-046-09","5/19/16","NA0010622535","Mouth"
"2346","UBMkid922105590","69-026-2022","5/5/15","NA0008363604","Mouth"
"2347","UBMkid922128309","69-053-2022","9/30/15","NA0008942164","Skin"
"2348","UBMkid923105349","69-114-6031","8/1/16","NA0011531084","Mouth"
"2349","UBMkid923127836","69-053-2036","6/21/17","NA0008898576","Skin"
"2350","UBMkid923128081","69-090-02","8/25/15","NA0008940548","Skin"
"2351","UBMkid924105077","70-1004-08","5/14/14","NA0008328969","Mouth"
"2352","UBMkid924105327","69-077-07","8/2/16","NA0011531059","Mouth"
"2353","UBMkid924105418","69-043-8013","3/4/16","NA0011531054","Mouth"
"2354","UBMkid924107538","69-063-6035","4/9/15","NA0008332632","Mouth"
"2355","UBMkid924128661","69-111-06","5/15/17","NA0008898582","Skin"
"2356","UBMkid925104617","69-063-6043","9/29/15","NA0008343792","Mouth"
"2357","UBMkid925105232","69-114-6036","9/1/16","NA0011531044","Mouth"
"2358","UBMkid925105622","69-028-1025","2/25/15","NA0008363607","Mouth"
"2359","UBMkid925127489","70-1010-6021","10/3/16","NA0008933575","Mouth"
"2360","UBMkid925127590","69-048-11","10/12/16","NA0008933560","Mouth"
"2361","UBMkid925127690","70-1008-14","11/30/16","NA0008933426","Mouth"
"2362","UBMkid925127951","69-100-05","8/11/17","NA0008948197","Skin"
"2363","UBMkid925819750","69-111-07","12/5/17","NA0014723358","Skin"
"2364","UBMkid926127486","69-048-09","5/11/16","NA0010623030","Mouth"
"2365","UBMkid926128288","70-1001-2021","10/19/15","NA0008942167","Skin"
"2366","UBMkid926129199","69-107-6033","9/12/16","NA0008940527","Skin"
"2367","UBMkid927128797","69-121-05","1/9/17","NA0008898580","Skin"
"2368","UBMkid928107408","69-040-3012","4/6/15","NA0008332637","Mouth"
"2369","UBMkid928127775","69-022-11","9/22/17","NA0008948229","Skin"
"2370","UBMkid928128633","69-034-13","2/2/17","NA0008898400","Skin"
"2371","UBMkid928128952","69-078-05","4/8/16","NA0011470422","Skin"
"2372","UBMkid928819324","69-073-13","6/6/18","NA0014723369","Skin"
"2373","UBMkid929104901","69-068-05","10/14/15","NA0008328971","Mouth"
"2374","UBMkid929105094","69-058-04","4/3/15","NA0008362526","Mouth"
"2375","UBMkid929105498","69-028-6025","6/26/15","NA0008333209","Mouth"
"2376","UBMkid929128210","69-097-01","8/20/15","NA0011524493","Skin"
"2377","UBMkid929128553","70-1008-6025","4/21/17","NA0008898591","Skin"
"2378","UBMkid930105032","69-077-05","1/13/16","NA0008362549","Mouth"
"2379","UBMkid930105501","69-023-6032","7/9/15","NA0008333191","Mouth"
"2380","UBMkid930128556","70-1006-8012","2/1/17","NA0008898593","Skin"
"2381","UBMkid930819174","69-001","6/6/13","NA0014723371","Skin"
"2382","UBMkid931105319","69-090-06","8/2/16","NA0010622530","Mouth"
"2383","UBMkid931128978","69-043-8022","4/4/16","NA0008898260","Skin"
"2384","UBMkid931129317","70-1005-6032","10/31/16","NA0008949702","Skin"
"2385","UBMkid932104982","69-057-07","1/6/16","NA0008362516","Mouth"
"2386","UBMkid933105198","69-026-11","11/30/16","NA0010622543","Mouth"
"2387","UBMkid933129010","69-114-6025","4/7/16","NA0011470388","Skin"
"2388","UBMkid933129036","69-112-02","1/28/16","NA0008949708","Skin"
"2389","UBMkid933129279","69-100-6033","9/26/16","NA0008948947","Skin"
"2390","UBMkid934105716","69-001-7027","3/30/16","NA0008333199","Mouth"
"2391","UBMkid934127889","69-073-10","12/1/16","NA0011525130","Skin"
"2392","UBMkid934129385","70-1014-11","6/22/16","NA0008948946","Skin"
"2393","UBMkid934129405","69-090-1032","11/15/16","NA0011470338","Skin"
"2394","UBMkid934819825","69-001-7068","12/13/17","NA0014733382","Skin"
"2395","UBMkid935105144","69-023-09","1/11/16","NA0008362551","Mouth"
"2396","UBMkid935105333","69-048-10","8/3/16","NA0011531053","Mouth"
